,activity_id,date_start,date_end,placeid,description,is_done,max_participants,feedback_due
59,472675,2024-10-19T17:55:00+02:00,2024-10-19T18:25:00+02:00,858,Meeting point: Outside the shop   Closest HUB: Hub Agora.   Wait outside the shop for other volunteers to join. You will be let in once the shop is closed for customers.  Do not forget to bring your own bags for the pickup.   It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).,TRUE,5,2024-11-18T17:25:00+01:00
60,470169,2024-10-18T19:55:00+02:00,2024-10-18T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-11-17T19:25:00+01:00
61,472395,2024-10-18T19:50:00+02:00,2024-10-18T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-11-17T19:20:00+01:00
62,470114,2024-10-18T19:00:00+02:00,2024-10-18T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-11-17T18:30:00+01:00
63,472033,2024-10-17T19:50:00+02:00,2024-10-17T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-11-16T19:20:00+01:00
64,471985,2024-10-17T18:25:00+02:00,2024-10-17T18:55:00+02:00,858,"Meeting point: just inside the shop (read full info by clicking on the shop's name above!)  ⌚ You _can not_ enter after closing time, so be on time!   Closest HUB: Hub Agora  Do not forget to bring your own bags.  It can be a lot so bring enough bags! the entire quantity has to be picked up. The excess can be dropped at hubs  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,5,2024-11-16T17:55:00+01:00
65,471385,2024-10-15T20:15:00+02:00,2024-10-15T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-11-14T19:45:00+01:00
66,469117,2024-10-15T19:55:00+02:00,2024-10-15T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-11-14T19:25:00+01:00
67,471353,2024-10-15T19:50:00+02:00,2024-10-15T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-11-14T19:20:00+01:00
68,468778,2024-10-14T19:55:00+02:00,2024-10-14T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-11-13T19:25:00+01:00
69,470533,2024-10-12T20:15:00+02:00,2024-10-12T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-11-11T19:45:00+01:00
70,468263,2024-10-12T18:55:00+02:00,2024-10-12T19:25:00+02:00,2766,"Meeting point: Outside the shop Closest HUB - AGORA learning centre (for bread only) Wait outside the shop for other volunteers. Do not forget to bring your own bags for the pickup. If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,2,2024-11-11T18:25:00+01:00
71,470211,2024-10-11T20:15:00+02:00,2024-10-11T20:45:00+02:00,760,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only) or Hal5.  Do not forget to bring your own bags for the pickup.  In case there is too much food to carry, please ask for additional help on the WhatsApp group. The entire quantity has to be picked up. The excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before your first pickup).",TRUE,2,2024-11-10T19:45:00+01:00
72,467879,2024-10-11T19:00:00+02:00,2024-10-11T19:30:00+02:00,2642,"Meeting point: Outside the shop   Closest HUB - AGORA learning centre (for bread only)  Don't forget to bring your own bags.  In case of too much food to carry, please ask for additional help via WhatsApp group. Excess must be dropped at the hub.  However, most of food is packaged. So, if it is too much, it can be collected in next pick up.  Post a picture of the hub on FB/ig to inform other members about the food. (Read the detailed description of the pickup before first pickup)",TRUE,3,2024-11-10T18:30:00+01:00
73,467573,2024-10-10T19:55:00+02:00,2024-10-10T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-11-09T19:25:00+01:00
74,469823,2024-10-10T19:50:00+02:00,2024-10-10T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-11-09T19:20:00+01:00
75,469494,2024-10-09T19:50:00+02:00,2024-10-09T20:20:00+02:00,854,"Meeting point: Outside the shop  Closest HUB - AGORA learning centre (for bread only) or Hal5.  Wait outside the shop for other volunteers.  Do not forget to bring your own bags for the pickup.  If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub.  Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup).",TRUE,3,2024-11-08T19:20:00+01:00
76,466883,2024-10-08T19:55:00+02:00,2024-10-08T20:25:00+02:00,2766,"- Closest HUB - AGORA learning centre (for bread only). If there is a lot of fresh food try to redistribute it in the facebook and whatsapp.  - Do not forget to bring your own bags for the pickup. - If it's too much to carry, please ask for additional help via the Whatsapp group. The entire quantity has to be picked up. Excess must be dropped at the hub. - Post a picture of the hub on FB/ig to inform others of the food (Read the detailed description of the pickup before your first pickup)",TRUE,1,2024-11-07T19:25:00+01:00
