,activity_id,join_date,userid,weight,feedback
1550,53087,2019-11-24T22:22:59.355035Z,13042,10.0,"a lot of lettuce 
 mushrooms"
1551,52701,2019-11-23T08:32:26.190363Z,17279,2.0,"there were some bread 
 they also said there might be few bread in the next few days"
1552,52233,2019-11-20T12:20:57.952899Z,10969,15.0,some chinese beers a lot of coke light
1553,53085,2019-11-20T22:20:08.803939Z,17280,15.0,"a lot of bread 
 vegetables"
1554,52052,2019-11-16T19:24:38.504377Z,17279,13.5,"crazy amount of bread 
 salad"
1555,52052,2019-11-17T17:10:55.529210Z,15914,0.0,shared the food with a friend
1556,53084,2019-11-18T16:19:12.252565Z,17262,0.0,"a lot of veggies as usual 
 theres cans softdrinks as well"
1557,53084,2019-11-19T11:37:10.229149Z,5965,4.0,
1558,52522,2019-11-15T20:32:08.225328Z,16233,20.0,mostly sweets cookies
1559,51820,2019-11-15T20:30:53.933872Z,16233,5.5,
1560,51610,2019-11-13T18:20:17.089008Z,17618,0.0,
1561,51574,2019-11-17T17:07:15.229210Z,15914,5.0,
1562,51521,2019-11-27T19:45:08.383480Z,17761,0.0,"bread 
 salads"
1563,51437,2019-11-30T12:14:20.179116Z,9922,0.0,
1564,52651,2019-11-10T18:51:51.507112Z,16233,10.0,there wasn't that much at most of the stalls
1565,53081,2019-11-09T22:14:02.589611Z,17280,15.0,lots of vegetables
1566,51324,2019-11-08T19:49:04.233230Z,17280,4.0,"the shopkeeper specified to take only the bread'cause someone took donuts 
 muffins in the past 
 placed some bread in agora"
1567,52521,2019-11-10T18:50:01.791187Z,16233,6.0,only couldn't take the big jars of pickles unfortunately
1568,52521,2019-11-13T18:18:21.458173Z,17618,0.0,
1569,51220,2019-11-13T18:17:36.205879Z,17618,0.0,loads of food
1570,51220,2019-11-08T10:05:16.230582Z,16233,5.0,
1571,51139,2019-11-13T18:16:58.565578Z,17618,0.0,
1572,51040,2019-11-06T06:54:04.385777Z,17279,1.5,"a reminder from our friends at carrefour: please do not take the muffins 
 brownies 
 donuts 
 the wrapped bread---unless they say it is already for food saving rarely happens"
1573,51002,2019-11-07T16:00:32.970562Z,16233,17.0,they were really happy with the food overthere :
1574,50955,2019-11-04T21:13:11.060988Z,16233,2.5,the owner/employee put the food in the shop sofelt likehad to be quick but it was fine
1575,52650,2019-11-04T10:39:33.082659Z,17280,20.0,a lot of fresh vegetables
1576,52650,2019-11-14T15:21:17.206458Z,17580,10.0,
1577,50851,2019-11-02T19:15:46.445279Z,17280,1.5,"a decent amount of bread 
 sweets 
 a little meat"
1578,53078,2019-11-02T18:18:49.091129Z,6719,20.0,"lots of fruits 
 vegetables 
 thursday there is another organisation sint-<something> coming to pick up the food"
1579,50850,2019-11-13T18:16:28.436997Z,17618,0.0,
1580,52520,2019-11-02T17:15:40.036087Z,17618,0.0,
1581,50849,2019-11-02T12:58:39.944741Z,17262,0.0,"ben told us he would come if theres too much food thatcant h 
 luckily not much bread 
 + stuffs on the fridge"
1582,50866,2019-10-31T06:28:49.791358Z,17262,0.0,
1583,50866,2019-10-31T13:00:43.102695Z,17279,1.5,"there were no food on the usual self for saving--one of the managers i forgot his name 
 :- at the end he ushered us to help ourselves ""a bit"" from their expired but unsorted pile of biscuits 
 spices 
 drinks"
1584,52338,2019-10-29T21:26:19.085208Z,17280,15.0,"fresh vegetables 
 fruits 
 a lot of yoghurt"
1585,52338,2019-10-29T22:26:30.678462Z,10969,15.0,"lots of fruits 
 vegetables 
 everything was still quite fresh"
1586,52338,2019-11-03T08:43:12.397302Z,17580,8.0,a lot of fresh vegetables in perfect condition
1587,50846,2019-10-31T12:52:30.501969Z,17279,1.0,"no bread last night that means less food wastage 
 there were just a few salad bags"
1588,50845,2019-11-10T19:13:24.056407Z,9922,0.5,"picked up bread 
 sweets 
 some salad"
1589,50845,2019-10-28T11:25:35.860449Z,2871,0.5,
1590,52649,2019-11-08T10:04:48.549551Z,16233,22.0,"tried to take as many good fruits 
 veggies as possible from the three st"
1591,50844,2019-10-27T19:44:56.664930Z,16233,7.0,
1592,52519,2019-10-26T09:40:52.467969Z,16233,14.0,
1593,52519,2019-11-03T10:33:42.837950Z,6719,0.0,
1594,50842,2019-10-26T09:35:01.055523Z,17262,0.0,"some bread 
 stuffs from the fridge"
